,no_5,tweet_id_5,waktu_5,tweet_5,keyword_5,buzzer_5,indicator_5,phrase_5
310,72965,1971315432574550321,26/09/2025 3:46:00,"sebagai orang tua dg 4 anak, dan 3 anak yg masuk di bangku pendidikan, kekawatiran muncul dg banyaknya kasus keracunan MBG dri pemerintah. lebih baik bpk @prabowo di evaluasi ulang program MBG dari pemerintah. fokus ke pemulihan ekonomi masyarakat.",keracunan mbg,0,,
311,72983,1971293645035929873,26/09/2025 2:20:00,"org org ini kapan sadar sih kalo kasus keracunan mbg itu ga boleh hanya dilihat sbg data statistik “harusnya kalo keracunan 1 sekolah, kok ini CUMAN 20” yeu kocak dipikir 20 itu angka apa sih ajg. 20 orang tuh kalian lihat sebagai angka kosong doang kah? itu ada nyawanya 😭",keracunan mbg,0,,
312,72989,1971286584705368162,26/09/2025 1:52:00,"Kecuali klo MBG ini udah jelas perencanaan, sistem pelaksananya direncanakan dengan baik, pelaksanaan bertahap sambil diimprove alih-alih ngejar target langsung skala besar, terus scale up sampe bagus, terus terjadi keracunan nah baru bisa itu pakai solusi yang lu sebut.",keracunan mbg,0,,
313,72998,1971280875963941282,26/09/2025 1:29:00,"Bagaimana ya perasaan orangtua yang kemarin memilih gemoy dan kerap meneriakkan program MBG saat kampanye, trus anaknya jadi korban keracunan MBG?",keracunan mbg,0,,
314,73167,1971227462127518172,25/09/2025 21:57:00,"Gua curiga dah MBG sengaja diracunin biar ada alesan aja buat berhentiin ini program karena anggarannya kegedean. Masa iya tiap daerah keracunan bikin makanan, kalah sama bobon nih pemerentah huh👎🏼",keracunan mbg,0,,
315,73171,1971226292537393569,25/09/2025 21:52:00,"Sebagai guru, timbul ketakutan kalau sekolah kami dapat MBG. Apalagi berita keracunan makin masif. Udhlah selama ini mmg udh jd perawat karena anak2 lari2 aja kadg bs jatuh dan harus dikasi penanganan pertama. Sangat tidak bs dipercaya program ini.",keracunan mbg,0,,
316,73174,1971225898008596647,25/09/2025 21:50:00,"SERUAN STOP MBG Makan Beracun Gratis dari budget&daya beli lemah setelah dievaluasi total SUATU SAAT KELAK PASTI AKAN TERJADI LAGI KERACUNAN MAKAN BERACUN GRATIS,SAYANGI anak2x kita,anak kita anak mereka,anak mereka anak kita GENERASI PENERUS BANGSA INDONESIA.",keracunan mbg,0,,
317,73225,1971220004436910138,25/09/2025 21:27:00,"gua kesel bgt ajg temen gua yg voters 02 setiap kali ada bahas soal keracunan MBG jawabannya ""ya itumah gimana anaknya gasih, ga semuanya juga kok. kalo emg kenapa² harusnya semuanya gasi bukan beberapa org doang. kan yg masak ga cuma buat 1 sekolah"" KONTOLLLLL",keracunan mbg,0,,
318,73286,1971209075649282221,25/09/2025 20:44:00,"Pak,boleh gak anak bapak atau cucu bapak ikut nyobain MBG yg bikin orang keracunan itu? Rambutnya rontok kiraen karna pinter taunya karna setres",keracunan mbg,0,,
319,73304,1971207038102544722,25/09/2025 20:35:00,"Jgn cuma lihai lempar tgung jwb ke Pemda Pak. Klw pusat ksih izin edar MBG tanpa pengawasan ketat, brti pusat jg ikut menyuapi racun ke rakyat. Jgn giliran rakyat keracunan, Pemda disuruh jd kambing hitam, smentara pusat pura2 cuci tangan. Negara ini butu kepemimpinan, bkan dalih",keracunan mbg,0,,
320,73305,1971206956254925145,25/09/2025 20:35:00,"PADA MATI KERACUNAN MAKANAN GEK LU PADA YANG DUKUNG PROGRAM MBG. GUA UDH DI TAHAP KESEL BANGET ANJINGGGGGG. PROGRAM GAK JELAS TAI KUCING, MAKANAN BANYAK YANG KEBUANG KONTOL",keracunan mbg,0,,
321,73331,1971204291655561604,25/09/2025 20:25:00,"Saya kesel dan muak banget kalo denger statement pejabat2 terkait yg menyepelakan kasus keracunan MBG dengan bilang ""Yg keracunan persentasenya sedikit, hanya sekian ribu siswa dan cuma sekian persen saja""",keracunan mbg,0,,
322,73336,1971203677076717880,25/09/2025 20:22:00,"Jujur saja rasanya aneh, masalah keracunan MBG ini. Kok bisa. Anakku ada 3, ada yg TK SD dan SMP. Ketiganya dapat MBG, awalnya katanya anakku rasanya g enak hambar. Setelah di protes, sekarang kata anakku rasanya enak.",keracunan mbg,0,,
323,73345,1971202664571842710,25/09/2025 20:18:00,"Niatnya sih baik👉agar para siswa terpenuhi gizinya setiap hari shg bisa tumbuh kembang menjadi anak sehat, kuat & cerdas demi masa depan cerah.
 Namun faktanya malah banyak yang keracunan & sakit. Kalau MBG tidak dievaluasi atau dihentikan maka tinggal tunggu waktu ada yg tewas.",keracunan mbg,0,,
324,73401,1971197267790176359,25/09/2025 19:57:00,"Eh rill ada tetangga gue jg bilang gini pas di tv sama berita di hp berseliweran soal mbg yg keracunan, masa dia bilang ""ini tuh siapa sih yg jahat mau ngejatuhin nama pak wowo sampe tega dibikin keracunan dimana-mana gini, banyak bgt yg iri sama pak wowo"" muntah gue dengernya",keracunan mbg,0,,
325,73409,1971196578351415772,25/09/2025 19:54:00,"Luu cobain deh tuu mbg yg bikin keracunan, baru buat statment tolol kek gini, gw yakin juga ini bapaknya blm pernah ngrasain diy burger mbg sama makan ikan hiu mbg 😏",keracunan mbg,0,,
326,73438,1971193650504982996,25/09/2025 19:42:00,"Kemarin anak saya bilang dia dan teman-temannya takut ""diracun"" karena MBG. Keracunan akibat MBG bukan cuma tentang mereka yang terdampak langsung, tapi juga anxiety dan fear diantara para siswa lainnya. Sebaiknya dihentikan sementara sebelum mereka mesekuritisasi sendiri",keracunan mbg,0,,
327,73464,1971190696280457501,25/09/2025 19:30:00,"Uang negara kalo gak di korupsi pejabat2 negara yg tamak pasti bakalan bermanfaat buat memajukan negara, ya salah satunya mencerdaskan kehidupan bangsa. Lah ini anggaran pendidikan malah dicomot buat mbg yg bikin anak sekolahan terancam dalam bahaya, kasus keracunan. 🤯",keracunan mbg,0,,
328,73940,1961125659784483148,29/08/2025 0:56:00,"BPJS mau dinaikin, kelas pekerja anak dan gurunya dikasih MBG yang bikin mereka keracunan, PHK di mana - mana tp gak ada kebijakan strategis, pasar kerja ancur lebur, sertifikasi K3 diperes sampai >2.000 persen, guru & dosen gajinya dikit, BAGIAN MANA KITA BELUM ANCURNYA?",keracunan mbg,0,,
329,73951,1961112416089247993,29/08/2025 0:03:00,"pas kemarin juga banyak yg berisik ""orang2 gk punya motor, gak punya hp, tapi butuhnya makan"" (kalo diinget2 lagi, program 1 & 3 waktu itu bbm sama internet gratis) sekarang? mbg awur2an, pada keracunan, ditambah katanya nampannya pake minyak babi. makan tuh makan gratis",keracunan mbg,0,,
330,73958,1961108287136625129,28/08/2025 23:47:00,"warga demo smpe makan korban ga ada yg melek trs malah wfh, yg bikin melek cm kabar seuprit klo MBG berhasil WKWKWKWKWK pdhl bnyk jg yg keracunan tp kyk budeg gitu. gini lah anak-anak, klo milih presiden yg penjahat HAM",keracunan mbg,0,,
331,74089,1960951445748113903,28/08/2025 13:23:00,"Astaghfirullah. Udah paling bener MBG diberhentikan aja daripada makin banyak yang keracunan, nah ini apalagi sampel makanan terkontaminasi bakteri. Mendingan kasih pendidikan gratis, bener dapat meringankan ortu anak.",keracunan mbg,0,,
332,74164,1960866181319156108,28/08/2025 7:45:00,"soal rasa menurut aku gapapa dipaksain yg penting 5 sehat 4 sempurna, sama hal nya diet harus makan yg kurang asin/manis bahkan makan makanan hambar. Tapi di berita udah ada yg keracunan MBG dan jatah di kelas adek ku kls 1 SD minggu kemarin juga basi telur rebus nya 😔😔",keracunan mbg,0,,
333,74359,1968825431143927856,19/09/2025 6:52:00,"Realita yang menyedihkan ya, mana kebanyakan di tiktok sama FB isinya sama kalau ada postingan soal MBG baik menu ataupun keracunan. Narasinya selalu sama ""presiden ga terlibat"", ""salah vendornya"", ""harus bersyukur dan berterima kasih karena udah dikasih makan"".",keracunan mbg,0,,
334,74365,1968821929676050612,19/09/2025 6:38:00,"Keracunan sampe begini ini bisa dibilang menuju fatal, ndak pernah bosen bilang bahwa warga kurang mampunya dibunuh pelan pelan lewat MBG demi mengurangi angka kemiskinan",keracunan mbg,0,,
335,74372,1968819232440803499,19/09/2025 6:27:00,"banyak counter argumen kayak gini soal keracunan mbg. seandainya lu keracunan di restoran, lu bakal panggil siapa coba? manajer kan, bukan yang masak. “tapi kan ini negara skalanya lebih gede dari restoran?!?!” ya salah siapa coba ngurus negara kayak ngurus warteg",keracunan mbg,0,,
336,74377,1968817034621304850,19/09/2025 6:18:00,"Sepupu gue yabmng dapet mbg pagi tadi sarapan bareng gue sambil curhat masalah alergi sampe keracunan udah dua kali dia dan teman-temannya rasakan kebanyakan karena sebagian besar temennya gak bisa makan mie, udang, sampai alergi sama micin.",keracunan mbg,0,,
337,74378,1968816828412580051,19/09/2025 6:18:00,"Sepertinya lebih bijak kasih BLT atau perluas lapangan kerja atau perbesar jaring pengaman sosial saat ini daripada MBG. Temuan-temuan di lapangan justru MBG gagal, entah dapurnya tutup, makanan tidak layak, bikin anak sekolah keracunan, dst.",keracunan mbg,0,,
338,74381,1968814778014408953,19/09/2025 6:09:00,"Buat orang tua makin takut anak2nya makan MBG, lebih baik bawa bekal dari rumah, aman, bunda. Keracunan bisa menjadikan cacat, bahkan kanker apabila dicampur dengan minyak oli mesin.",keracunan mbg,0,,
339,74391,1968811249329721524,19/09/2025 5:55:00,"Yang punya kewenangan dan kuasa itu Yakult, yang disalahkan orang lain. Kl memang otak gak bisa nyampe mencerna mending ikut program MBG, tak doain keracunan dan pindah alam aja",keracunan mbg,0,,
340,74397,1968809513785389480,19/09/2025 5:49:00,ofc it'd be best if the program just stopped altogether but im hoping that dgn sekian banyak anak yg keracunan mbg semua sekolah bakal serentak stop bagiin mbg ke murid-muridnya lg bc holy shit its not worth the risk 😭 thats not food thats POISON,keracunan mbg,0,,
341,74574,1968678260432155126,18/09/2025 21:07:00,Program MBG hanya menjadikan lahan baru buat Korupsi / dan juga tidak merata diseluruh Sekolah di daerah daerah ( Menu juga kadang tidak sesuai standart kesehatan yang ditentukan makanya banyak terjadi keracunan,keracunan mbg,0,,
342,74577,1968676541849587865,18/09/2025 21:00:00,Hentikan MBG dari pada hanya buat anak anak mati sia sia....keracunan makanan...lebih duit dari rakyat untuk pembangunan sekolah didesa desa atau di kota yang masih kurang fasilitas belajar nya.,keracunan mbg,0,,
343,74578,1968676351486890448,18/09/2025 20:59:00,"karena banyak yg aman-aman aja bukan berarti baik-baik aja, dalam semua hal termasuk MBG kalo ada masalah itu harus dievaluasi, apa mau nunggu semuanya kebagian keracunan dulu baru mau evaluasi, pemilik program juga gak bisa ngasih anggaran langsung lepas tanggungjawab begitu aja",keracunan mbg,0,,
344,74717,1968644589721375005,18/09/2025 18:53:00,"I mean mbg ini kan makanan ya, makanan org org mau se sembarangan makan jg enggak semudah itu keracunan, ini program dibikin sama pemerintah ulet bulu gendut itu, tapi kasus keracunan banyak bgt, beliin cilok aja wo drpda lu kasih makan beracun.",keracunan mbg,0,,
345,74718,1968644476647141411,18/09/2025 18:53:00,"sebetulnya engga salah salah amat sih pawowo untuk MBG ini, tapi bawahannya bawahannya tai jugaa udah di korupsi + kasih bahan makannya dikurangin/sisaan (mungkin) makanya bisa jadi keracunan gini. emang pada tai ajaa manusia manusia yang kaya gini. pawowo pengawasanya dong pakk",keracunan mbg,0,,
346,74753,1968637184887455827,18/09/2025 18:24:00,"Apesnya, gua tau berita ini tadi sore melalui tiktok. Baca komen di sana auto migrain. Bisa-bisanya pada nuduh voters paslon lain penyebab di balik kasus keracunan MBG ini. Menurut teori mereka semua ini ada campur tangan barisan sakit hati. 💆🏻",keracunan mbg,0,,
347,75192,1965320972770443345,09/09/2025 14:46:00,"Ga mungkin dihentikan total sih nder, tp mungkin kita bisa nuntut buat dievaluasi kembali? Kasih MBG ke sekolah yg emg mayoritas siswanya dari kalangan menengah kebawah aja, gausah smua sekolah. Banyak bgt kasus anak sekolah gamau makan, jadinya food waste. Belum lg yg keracunan",keracunan mbg,0,,
348,75202,1965301104197206400,09/09/2025 13:27:00,"Bukan soal situasi demo aja pak yg tidak sesuai laporan. Laporan mentri-mentri bapak juga gak sesuai dengan kenyataan di lapangan. Lapirannya abs, asal bapak senang. MBG sudah bolak-balik anak2 dan guru yg mencicipi keracunan, dapat makanan basi, berulat/berbelatung ... Tapi yang",keracunan mbg,0,,
349,75203,1965298923620499466,09/09/2025 13:19:00,"Lagian MBG udah banyak yg keracunan tapi presidennya tetep tutup mata seakan2 program dia tuh berhasil, gue yakin dibalik program itu pasti korupsinya gede bgt tp blm ketauan aja.",keracunan mbg,0,,
350,75206,1965289455117603106,09/09/2025 12:41:00,"Udah gitu ada mbg yang bikin keracunan lagi, heran banget ko bisa sih, sengaja apa gimana, masa ga diperhatiin bahan2nya dan cara masaknya, buang2 duit karna pasti juga anak2 gamau makan kalo liat wujud mbgnya kaya gitu kan.",keracunan mbg,0,,
351,75211,1965283662309851420,09/09/2025 12:18:00,"Setuju, program MBG memang didanai pajak rakyat, jadi bukan ""gratis"" sepenuhnya. Soal keracunan & menu tak bergizi: Berita BBC & Kompas laporkan ribuan siswa keracunan massal di berbagai daerah (NTT, Jogja) sejak Juli 2025, bikin trauma. INDEF desak moratorium untuk evaluasi,",keracunan mbg,0,,
352,75212,1965283526263423385,09/09/2025 12:18:00,"ini aja masih belum menyeluruh anjr, gilaa gila. program tolol, mubazir, banyak yg keracunan, makanan kek sampah ga bergizi tapi herannya masih aja ada yg dukung nih program gajelas. 02 voters klo ngeliat org protes tetangga mbg disuruh bersyukur terus ngentot emg",keracunan mbg,0,,
353,75225,1965242659137819021,09/09/2025 9:35:00,"udah setoppp mbg ini, bikn APBN bengkak, ujung2nya yg naik pajak. masalahnya review mbg ini juga ga ada yg bagus, keracunan, ada ulet lah di makanan🤦‍♀️",keracunan mbg,0,,
354,75227,1965181047697801454,09/09/2025 5:30:00,"cocoknya mbg ini kalau indonesia emang udah stable secara birokrasi, finansial, dan pendidikan sih :/ masalahnya semua hal itu belum terpenuhi. alhasil ya gini, vedor kewalahan belum dibayar, anak anak keracunan, guru makin repot",keracunan mbg,0,,
355,75239,1965049828263739676,08/09/2025 20:49:00,"Pantas tetap dipertahankan ini MBG, bayangin sehari 1,2 T. Mana bukan MBG itu, banyak keracunan, makanan engga layak, tempatnya pun di impor dri China, padahal ada pengusaha lokal. Tp mau heran, ini pejabat Indonesia demen banget KORUPSI.",keracunan mbg,0,,
356,76330,1969233687888777646,20/09/2025 9:54:00,"ajggg makin banyak aja kasus keracunan mbg, adek gue ga akan gue biarin makan mbg dah, mending gue tambahin duit jajan nya daripada jadi ngeluarin duit buat berobat",keracunan mbg,0,,
357,76331,1969233559048147121,20/09/2025 9:54:00,"Gue sempet dimaki2 di fb dan di mess dihujat sm ""temen baik"" gue. Gue dah yakin sih ni program gak bakal running. Secara bansos yg sebeduk sekali aja ladang korupsi, apalagi ini yg rutin setiap hari? Terakhir gue denger anaknya keracunan MBG dan dia harus pulang dr Taiwan 🤦‍♀️",keracunan mbg,0,,
358,76389,1969203820686086226,20/09/2025 7:55:00,"Ini pengelola mbg bodo atau bgmn, pastinya mereka sudah tau banyak kasus keracunan di daerah lain, knpa tidak bisa menjaga kualitas produknya?🤦‍♂️🤯",keracunan mbg,0,,
359,76393,1969202822554980524,20/09/2025 7:51:00,Kalo masih pada babying si prbw ya minimal PJ di dapur MBG harus pada terbuka sih sebenernya ada apa sampe kasus keracunan nembuh 5000 kasus,keracunan mbg,0,,
360,76395,1969202183020130481,20/09/2025 7:49:00,eh bayangin seindonesia MBG udah bikin keracunan mana wadahnya gak suci gitu astaghfirullah dosanya siapa yang nanggung njir.,keracunan mbg,0,,
361,76398,1969201106820505946,20/09/2025 7:45:00,"Untuk para pembela MBG, jangan sampai kena di anak anda dulu baru protes. Dengan banyaknya kasus keracunan ini harusnya distop dulu programnya dan evaluasi.",keracunan mbg,0,,
362,76399,1969201043046105485,20/09/2025 7:44:00,"Inti nya harus di stop program MBG itu, udah byk kasus keracunan ini kok malah diam para pejabat y, kroscek dong .... Ada yg ga bener berarti program MBG ini",keracunan mbg,0,,
363,76403,1969199745655595363,20/09/2025 7:39:00,"Gak cukup hanya minta maaf, usut siapa di belakang ini seperti nya ada unsur kesengajaan, sudah berkali kali peristiwa seperti ini tapi pihak kepolisian tidak ada yang bertindak, apa nunggu ada anak PEJABAT yang keracunan MBG baru kepolisian bertindak mengusut...?",keracunan mbg,0,,
364,76047,1969195417159045310,20/09/2025 7:22:00,"Aku sdh bilang sejak lama bhw, anak² itu lbh suka makanan yg dimasak oleh ibunya. Program ini gak akan sukses, apalagi skrg pd trauma krn byk yg keracunan MBG. 🫢",keracunan mbg,0,,
365,76469,1969123523709825087,20/09/2025 2:36:00,yayasan MBG tuh punya regulasi atau sop ga ya? kenapa banyak kasus keracunan? gue awam bgt di dunia fnb tp lumayan fucked up jg klo baca berita ky gini,keracunan mbg,0,,
366,76478,1969102878317871174,20/09/2025 1:14:00,"Indonesia negara paling bobrok sumpah. Gila, kasihan banget anak yang keracunan MBG mana orang tuanya disuruh tanda tangan untuk bertanggung jawab kalau ada kenapa-kenapa. Tai.",keracunan mbg,0,,
367,76482,1969096697981661626,20/09/2025 0:50:00,"Dapur TNI itu ada di lemdik dan Batalyon, sudah diukur kapasitas berapa orang jadi ga mungkin keracunan. Kalo mbg ini satu dapur pasok makanan ke ribuan siswa, otomatis mereka masak subuh dikasi siang, makanan basi. Belum lagi dikorup duitnya, cuma 10k per orang dikorup pula.",keracunan mbg,0,,
368,76527,1969072028855452034,19/09/2025 23:12:00,"jujur setiap keinget mbg hati selalu sakit, all that money wasted, makanan byk yg wasted krn bnyak yg ga makan, program ga jelas no quality check atau apapun itu, se gajelas itu, krn bnyak kasus keracunan jg kyknya makin bnyak yg skip makan ini mah, bukannya meringankan malah",keracunan mbg,0,,
369,76538,1969064264015962250,19/09/2025 22:41:00,Keracunan semasif ini ga cuma dari satu sekolah loh. Menu mbg juga makin hari makin absurd. Dan masih denial gamau nyalahin si pelanggar HAM yg kekeh ngelanjutin program ga jelas ini?? Gws deh 20k likes,keracunan mbg,0,,
370,76549,1969054513370636605,19/09/2025 22:02:00,"Gw sedih bgt tiap baca berita ada anak sekolah yg keracunan karna mbg. 
 Apa kita ini cuma dianggp angka persentase aja? Korban diminta bungkam, memviralkan dikecam tapi seribu cara kalian coba buat tutupi. Jumlah korban dirumah sakit gabisa bohong.",keracunan mbg,0,,
371,77638,1978091967872397448,14/10/2025 20:34:00,"gila bgt ini mbg memakan korban keracunan lg, ada yg live di tiktok katanya sampe 200 siswa kurleb yg keracunan. ya Allah parah bgt itu",keracunan mbg,0,,
372,77653,1978084489717809358,14/10/2025 20:04:00,"Dapur mbg ga jelas kredibilitasnya, yang punya siapa, transparan anggarannya berapa, makanannya dimasak gimana, bahkan siswa sampe keracunan masal, eh ini masih aja dipalak😮‍💨😮‍💨😮‍💨",keracunan mbg,0,,
373,77666,1978067183159701921,14/10/2025 18:55:00,"Kasihan anak2 tak berdosa ini jadi kelinci percobaan :) kapan program ini berakhir? Udah difase capek, sedih, ga tau mau ngapain lagi liat berita MBG selalu seperti ini ""keracunan makanan"" red flag sekali negeri dongeng ini 😄",keracunan mbg,0,,
374,77671,1978063961242173464,14/10/2025 18:42:00,"justru orang yang bisa diajak bahas apa aja itu seru, dari bahas meme burem jelek, meme roblox absurd, hidup jokowi, mbg bisa bikin keracunan, seruuu :p https://x.com/andyfeili00/st/andyfeili00/status/1977345277133476313…",keracunan mbg,0,,
375,77694,1978030406097146306,14/10/2025 16:29:00,"Aku kalo jadi orang tua jg ogah kali nyuruh anak makan mbg. Mending bawain bekel dari rumah yang udah jelas asal usulnya. Tar dikasih mbg malah keracunan, klo kaya gitu ngadu ke siapa? Kan rakyat cuma persenan doang buat pemerintah🖕🏻",keracunan mbg,0,,
376,77696,1978029683959550056,14/10/2025 16:26:00,"Adekku di pesantren keracunan MBG, knp bisa aku bilang gitu? Krn sebelum ada program itu adek2 disana makanannya aman gaada fenomena sakit berjamaah sampai dibawa pulang dengan keluhan muntah dan demam. Sekarang udah di stop sih untungnya program konyol itu",keracunan mbg,0,,
377,77991,1972792281171398918,30/09/2025 5:35:00,"Ini masalah kesehatan n nyawa anak bangsa bukan bisnis yg dihitung matematis, ribuan anak yg keracunan n kluarganya pasti gak akan pilih Anda lg kalo nyapres lagi @prabowo #MBG",keracunan mbg,0,,
378,78181,1972645580385165344,29/09/2025 19:52:00,"Mending lu aja wok ama kabinet lu yg makan mbg, kalo keracunan kan cuman berapa persen tuh yak dari total penduduk Indonesia",keracunan mbg,0,,
379,78182,1972645486998999539,29/09/2025 19:51:00,Salah pertanyaan? Kl wartawan tsb tdk tanya ttg Keracunan MBG. Mungkin sampai Hari ini Pak Prabowo tdk tau Ada sekian Ribu kasus Keracunan MBG. Jelas Ada yg berusaha me nutup2i kasus Keracunan ke pak Prabowo.,keracunan mbg,0,,
380,78573,1972552122471440521,29/09/2025 13:40:00,"Itu Biro Pers Istana koplak tolol ya. Mustinya bersyukur ada jurnalis tanya soal MBG, dan publik akhirnya tahu bagaimana respon Presiden. Publik akhirnya tahu Presiden merespon serius kasus keracunan MBG itu. Tanpa ada jurnalis, image Presiden akan buram soal MBG.",keracunan mbg,0,,
381,78640,1971708851843223784,27/09/2025 5:49:00,eh udahan dong mbg nya.. makin banyak yg keracunan…. semua elemen masyarakat kena dampak… jahat bgt sih belagak ga ada apa-apa gitu ajg ga ngerasain lo keracunan secapek apa yang sampe kejang-kejang gitu,keracunan mbg,0,,
382,78697,1971659900121149585,27/09/2025 2:35:00,"dah gw bilang pejabat2 gausa pada rebutan masuk neraka gini deh, maluuuu sumpahh tiap hari cape bgt baca kasus keracunan ini, kata gw mah ini krn anak cucuk cicit nya belom ada yg kena jd nir empati gini tp yh kayanya anak cucu cicitnya ngga ngerasain mbg kali",keracunan mbg,0,,
383,78711,1971644145430417769,27/09/2025 1:32:00,"Paham gizi kalau ga paham cara ngolah makanan ya tetep aja potensi keracunan besar. Ngolah makanan skala kecil saja ga mudah, apalagi skala besar seperti MBG. preparation dll nya gmn? Penyimpanan bahan segar bagaimana? Itu bkn soal ahli gizi, tapi gimana cara ngolah dan nyimpan.",keracunan mbg,0,,
384,78784,1971604700266131684,26/09/2025 22:56:00,"Gimmick aja tapi masih makan gaji dari program yg buat banyak anak keracunan. Bukan menolak MBG, tapi kita belum mampu. Lebih penting tiap anak bisa sekolah daripada yg bisa sekolah dikasih makan.",keracunan mbg,0,,
385,90022,2031971890433306849,12/03/2026 12:53:00,"Punten ya Pak, mestinya Bpk melihat di balik itu. Knp anak brgkt ke sekolah dgn tidak sarapan? Kenapa makanan mrk di rumah tdk bergizi? Sy pikir ada bnyk masalah yg lebih fundamental yg harusnya diselesaikan, ketimbang memberi solusi mudah (tapi mahal) dgn hanya memberi MBG.",mbg,0,,
386,90026,2031759887462797516,11/03/2026 22:51:00,Investasi itu outpurnya berupa fisik dan spiritual kalo investasi di makan outputnya apa selain ee apalagi kita tau banyak MBG yg tidak bergizi sama sekali jadi jangan tutup mata juga,mbg,0,,
387,90032,2031672765061955740,11/03/2026 17:05:00,"Lucu sekali melihat orang yg tiap hari menjelekkan Program Makan Bergizi Gratis (MBG).
 
 Anak-anak dikasih makan bergizi oleh negara… mereka marah.
 Anak-anak yg selama ini sarapan saja tidak… mereka tidak peduli.
 
 Yang mereka ributkan justru:
 “Kenapa programnya besar?”
 “Kenapa",mbg,0,,
388,90045,2031618590642942380,11/03/2026 13:29:00,"Mbg skrg tidak akan membangun kualitas sdm tinggi, makanannya aj ga bergizi kok",mbg,0,,
389,90051,2031535011535720531,11/03/2026 7:57:00,"Ternyata saya baru sadar bahwa MBG itu program filantropi paling mulia abad ini. 
 
 Pengelolanya tidak mengambil keuntungan, bahkan setiap harinya melakukan kontribusi sosial dengan menambah menu bergizi lain di luar anggaan yg ditetapkan hingga 2-5 kali lipatnya demi pemenuhan",mbg,0,,
390,90053,2031518372333306287,11/03/2026 6:51:00,MBG it bagus tapi busuk ketika melihat menunya. Label bergizi tapi tidak sesuai,mbg,0,,
391,90056,2031412756755395012,10/03/2026 23:51:00,"mirisnya, tidak ada satupun tujuan yang anda sebutkan itu tercapai.
 
 banyak kasus keracunan, makanan juga jauh dari bergizi apalagi sampai menekan stunting wkwkw
 
 konsentrasi belajar??? banyak jam pelajaran terpotong untuk ngurus distribusi mbg.
 
 ekonomi pangan lokal? meningkat??",mbg,0,,
392,90058,2031393928583553363,10/03/2026 22:37:00,"Memang pada BEJAD2 SEMUA OTAK MARK UP DAN KORUPT INI SPPG MBG TIDAK BERGIZI...,BETUL DI BLACK LIST DAN LAPORKAN SPPG INI..,DI GANTI SAJA..",mbg,0,,
393,90061,2031366675900280914,10/03/2026 20:48:00,"Emang pak Prabowo tidak bisa memikirkan kah, menu MBG yg di kirim ke bapak itu pasti menu pilihan yg bergizi, lain fakta dilapangan,klo ingin tau coba turun lapangan tp rahasiakan sidak itu..jgn lapor sana sini..",mbg,0,,
394,90066,2031290802211790874,10/03/2026 15:47:00,"MBG yang katanya gratis masih kalah jauh dengan orang bagi takjil GRATISS.
 
 Sekali lagi GRATISSS. Tidak pernah ada kasus keracunan. MBG udah mahal, tapi buat keracunan
 
 Sebelum ada MBG juga rakyat masih bisa makan. Ini bukan program bergizi, ini korupsi yang dilegalkan UU",mbg,0,,
395,90068,2031275305059631417,10/03/2026 14:45:00,"Ketika lele mentah jadi menu MBG, maka tidak memenuhi definisi sebagai makan bergizi, karena belum siap jadi makanan. 
 
 Kalau lelenya digoreng di rumah, fungsi pelayanan dan pemenuhan gizi di sekolah tidak terjadi. Apalagi menggoreng di rumah, membuat pembiayaan rumah tangga",mbg,0,,
396,90075,2030945673370333318,09/03/2026 16:55:00,"orang tua mana sih yg gamau ngasi makanan bergizi buat anaknya, mreka tu bukan gamau tapi GABISA krna ga ada duet, jadi klo solusiny ngasih mbg BUKAN LAPANGAN KERJA ya tidak menyelesaikan masalah",mbg,0,,
397,90085,2030794401958764608,09/03/2026 6:54:00,"Yg begini begini harus diviralin 
 
 Supaya tdk ada lg korban meninggal karena keracunan #MBG",mbg,0,,
398,90086,2030791618245415247,09/03/2026 06.43,"Emang gila sih. Udah banyak yg keracunan, tapi belum ada katanya yg ditetapkan sebagai tersangka. Hukum gak melindungi anak bangsa. Padahal anak bangsa yg jadi prioritas proyek MBG. Aneh banget gak sih.",mbg,0,,
399,79464,1971935916970389849,27/09/2025 20:52:00,"Sudah puas jalan2 mewah nya pak @prabowo? Bubarkan BGN & stop MBG saja.
 Hanya soal waktu banyak ortu akan melarang anaknya makan MBG. Saya SDH lakukan. Takut keracunan yg massif terjadi menimpa anak saya juga. Traumanya ortu yg anaknya jadi korban gampang nular ke ortu lain.",keracunan mbg,0,,
400,79920,1971879596321833169,27/09/2025 17:08:00,"Bukannya cari cara agar makanannya ga basi, malah nyuruh2 orang lain buat makan. Lu aja sini gue cekokin mbg basi sampe keracunan biar ngerasain apa yg para murid rasain. Heran otaknya kaga jalan, kemaren aja ada guru yg ikut nyicip mereka masuk rumah sakit juga karena Keracunan.",keracunan mbg,0,,
401,79938,1976413185222770886,10/10/2025 5:23:00,"Keracunan MBG ini menurut lu aneh ngga ? 1 dapur MBG itukan masaknya ngga cuman buat satu sekolah, tapi yg keracunan kenapa hanya satu sekolah alias ngga semua yg di supply dari dapur tersebut ? Apa ada sabotase ?",keracunan mbg,0,,
402,79939,1976412730069495952,10/10/2025 5:21:00,"Gini amat jadi buzzerp. Ketololan hakiki adalah menjawab MBG yg problematik dengan sekolah Garuda. Beda server, bangsat! MBG menghabiskan 1.2T/hari yg makanan gak layak, keracunan setiap hari cuma jadi proyekan kroninya si @prabowo tolol. Stop dan alihkan ke pendidikan.",keracunan mbg,0,,
