,no_1,tweet_id_1,waktu_1,tweet_1,keyword_1,buzzer_1,indicator_1,phrase_1
235,96126,2033325110762066161,16/03/2026 6:30:00,"MBG bukan sekadar snack rapat. Tujuan utamanya memastikan anak-anak tetap mendapat asupan gizi setiap hari. Program besar pasti ada kekurangan di awal, tapi bisa diperbaiki lewat evaluasi bersama. 
 #LanjutkanMBG",mbg,1,1,#LanjutkanMBG
236,96128,2033324998149226906,16/03/2026 6:30:00,"24 rb dapur MBG 
 60 juta anak sekolah/ pesantren, balita ibu hamil dan menyusui diseluruh indonesia 🇮🇩
 Jelas banyak... Gaes 👌
 #LanjutkanMBG",mbg,0,,
237,96131,2033324827092906163,16/03/2026 6:29:00,"MBG bukan sekadar bagi makan gratis, tapi upaya memastikan anak-anak dapat asupan gizi seimbang setiap hari. Program ini penting untuk masa depan generasi sehat dan kuat. Jangan salah paham, mari dukung bersama. 
 #LanjutkanMBG",mbg,1,3,mari dukung bersama
238,96157,2033322601674895636,16/03/2026 6:21:00,"BGN tutup 1.512 SPPG karena tidak penuhi syarat operasional!
 
 Semua SPPG harus penuhi syarat dapur MBG sesuai SOP BGN 
 ✅ punya Sertifikat SLHS dari Dinas Kesehatan 
 ✅ Sanitasi Pengolahan sampah
 ✅ Air bersih
 ✅ Dapur higienis 
  
 #LanjutkanMBG",mbg,0,,
239,96427,2033292559985111445,16/03/2026 04.21,"Itu duit Mitra yg kasih THR sebagai bukti bentuk perhatian krn relawan MBG bekerja dengan sungguh2 benci banget kalian sama relawan yg dpt reward gak seberapa itu mereka tdk dpt THR dr BGN tp DIPERHATIKAN MITRA masih aja kalian goreng
  #LanjutkanMBG",mbg,0,,
240,96442,2033291396338368702,16/03/2026 04.17,"Eh klu cari berita itu yg bener mentang2 benci sama MBG lu ngehoax gak mau cek dan ricYour Code - 619746ek lek , punya akal itu dipakai jgn okol doang
  #LanjutkanMBG",mbg,0,,
241,80103,1976158698457501976,09/10/2025 12:32:00,Sedih itu pasti tapi kita harus terus mensuport MBG agar bisa lebih baik lagi dan tidak ada yang keracunan. #LanjutkanMBG,keracunan mbg,1,3,mensuport MBG
242,80105,1976158009266143265,09/10/2025 12:29:00,"Pemerintah tidak pernah ada niat meracuni rakyat, keracunan MBG karena menu kurang higienis dan baik. #LanjutkanMBG",keracunan mbg,1,3,tidak pernah ada niat meracuni
243,80129,1976135385039229340,09/10/2025 10:59:00,"Belum ada bukti resmi terkait keracunan mbg, jangan menggiring opini dan menyebarkan berita hoaks
 
 #LanjutkanMBG",keracunan mbg,0,,
244,80172,1976031880970633708,09/10/2025 4:08:00,"Semoga kedepannya perbaikan yang terus dilakukan oleh pemerintah dan pihak terkait bisa menghilangkan keracunan yang terjadi pada program MBG, #LanjutkanMBG agar berjalan sesuai dengan harapan masyarakat Indonesia.",keracunan mbg,1,1,#LanjutkanMBG
245,80243,1975941977142362231,08/10/2025 22:10:00,"Pemerintah bergerak cepat menelusuri isu keracunan MBG membuktikan bahwa keselamatan anak dan kualitas gizi tetap jadi prioritas utama dalam setiap kebijakan #LanjutkanMBG 
 
 #TimnasDay PERBAIKAN Menuju KEBAIKAN #GMMTVFANIVALxWilliamEst Trade $U",keracunan mbg,1,1,"#LanjutkanMBG 
 
 #TimnasDay PERBAIKAN Menuju KEBAIKAN #GMMTVFANIVALxWilliamEst Trade $U"
246,80249,1975936314613903739,08/10/2025 21:48:00,"Pemerintah sudah melakukan investigasi terkait isu keracunan MBG dengan langkah cepat dan terbuka memastikan keamanan makanan dan menjaga kepercayaan publik terhadap program ini #LanjutkanMBG 
 
 #TimnasDay PERBAIKAN Menuju KEBAIKAN #GMMTVFANIVALxWilliamEst Trade $U",keracunan mbg,1,1,"#LanjutkanMBG 
 
 #TimnasDay PERBAIKAN Menuju KEBAIKAN #GMMTVFANIVALxWilliamEst Trade $U"
247,80304,1975884548799115447,08/10/2025 18:22:00,"Nggak ada yang mau keracunan, dan nggak ada juga yang nyalahin korban. MBG tetep harus jalan karena niatnya bantu, cuma kudu lebih diperhatiin lagi. 
 #LanjutkanMBG",keracunan mbg,0,,
248,80306,1975882927566360648,08/10/2025 18:16:00,"Ya siapa sih yang mau keracunan? Nggak ada yang nyalahin korban lah. MBG tuh program bagus, cuma kalau ada kejadian gini akan jadi pelajaran buat ningkatin lagi, bukan nyari-nyari salah.
 #LanjutkanMBG",keracunan mbg,0,,
249,80426,1975798217364361299,08/10/2025 12:39:00,"Angka keracunan tidak bisa dijadikan dasar untuk menghapus program MBG justru ini tanda bahwa sistem pengawasan dan edukasi gizi harus diperkuat agar manfaatnya semakin terasa luas
 #LanjutkanMBG",keracunan mbg,0,,
250,80432,1975794548837368087,08/10/2025 12:25:00,"Kritik itu penting, tapi solusi lebih penting. Mari bantu perbaiki, bukan hentikan MBG. Dukung Presiden Prabowo dan Ketua BGN Pak Dadan gerak cepat atasi keracunan MBG.
 #LanjutkanMBG",keracunan mbg,1,3,"Mari bantu perbaiki, bukan hentikan MBG"
251,80434,1975791776272425422,08/10/2025 12:14:00,"Jangan hanya lihat isu, lihat juga aksinya.
 MBG tingkatkan standar higienitas demi cegah keracunan.
 Langkah konkret untuk anak Indonesia yang lebih sehat. 💪
 #LanjutkanMBG 
 
 #generasicampus2025 Trade $PTB #TimnasDay Idgitaf Kuyang",keracunan mbg,1,1,"#LanjutkanMBG 
 
 #generasicampus2025 Trade $PTB #TimnasDay Idgitaf Kuyang"
252,80439,1975787961552875788,08/10/2025 11:58:00,"Masalah keracunan MBG sangat disayangkan namun ini jadi cambuk pembelajaran agar MBG lebih baik lagi, ribut Politik sah2 saja tapi jangan ikut seret MBG yang nyata bantu rakyat. 🔥 #LanjutkanMBG",keracunan mbg,1,3,MBG yang nyata
253,80445,1975785985368858955,08/10/2025 11:51:00,"Gerak cepat atasi keracunan, ciptakan lapangan kerja, hingga membuka akses pangan bergizi bagi jutaan anak bangsa. 💪
 MBG adalah strategi besar untuk memastikan Indonesia kuat, sehat, dan mandiri di masa depan. 🇮🇩
 #LanjutkanMBG",keracunan mbg,1,3,"Indonesia kuat, sehat, dan mandiri"
254,80471,1975770694605807923,08/10/2025 10:50:00,"#LanjutkanMBG kawal program MBG, jangan sampai kasus keracunan terulang",keracunan mbg,0,,
255,80492,1975758950156148742,08/10/2025 10:03:00,"Kasus keracunan tentu jadi perhatian serius, dan pemerintah pun gerak cepat menanganinya 💪
 Namun jangan lupakan esensinya, MBG bukan sekadar memberi makan, tapi membangun semangat, konsentrasi, dan prestasi anak² Indonesia 🍱✨
 #LanjutkanMBG
 _
 Pagii #TimnasIndonesia #timnasday",keracunan mbg,1,3,jangan lupakan esensinya
256,80503,1975748994665009287,08/10/2025 9:24:00,"Presiden Prabowo langsung bertindak cepat memanggil pejabat terkait untuk memastikan kasus keracunan MBG ditangani tuntas. Komitmen kuat demi perbaikan dan keselamatan anak-anak bangsa.
 #LanjutkanMBG",keracunan mbg,1,1,#LanjutkanMBG
257,80504,1975748920857743763,"45879,39097","Kita semua berduka atas kasus keracunan MBG. Tapi daripada saling menyalahkan, lebih baik kita awasi dan perbaiki bersama agar kejadian serupa tidak terulang lagi. Demi anak-anak Indonesia yang sehat dan kuat.
 #LanjutkanMBG",keracunan mbg,1,3,Indonesia yang sehat dan kuat
258,80517,1975741231746719885,08/10/2025 8:53:00,"Masalah keracunan diperbesar tapi kita juga harus memilihat Program MBG bukan hanya sekadar memberi makan, tetapi juga bertujuan untuk meningkatkan, motivasi, konsentrasi, dan capaian prestasi siswa #LanjutkanMBG
 . 
 #TimnasDay Rakyat iPhone 15 JISOO JOONGDUNK JAIDEE FANIVAL",keracunan mbg,1,1,"#LanjutkanMBG
 . 
 #TimnasDay Rakyat iPhone 15 JISOO JOONGDUNK JAIDEE FANIVAL"
259,80521,1975739496995168383,08/10/2025 8:46:00,"Heboh kasus dugaan keracunan MBG
 Pemerintah gercep turun tangan bareng BPOM,Kemenkes & BGN buat pastiin setiap dapur MBG aman & bersih
 
 Sekarang audit & sistem pelacakan digital disiapin,biar semua bisa dipantau realtime
 
 #LanjutkanMBG
 
 Pagii TDS 1 Pagrees DOTS Impact #TimnasDay",keracunan mbg,1,1," #LanjutkanMBG
 
 Pagii TDS 1 Pagrees DOTS Impact #TimnasDay"
260,80522,1975735732871569855,08/10/2025 8:31:00,"Pemerintah cepat tangap atas Permasalahan keracunan dengan berbagai kebijakan yang di lakukan salah satunya keputusan Presiden tentang tata kelola MBG yang akan menjadi acuan pelaksanaan MBG selanjutnya. 
 
 #LanjutkanMBG
 
 Pagi DOTS Rabu
 #태연아_우리의_10년은_너였어
 #TimnasDay",keracunan mbg,1,1," #LanjutkanMBG
 
 Pagi DOTS Rabu
 #태연아_우리의_10년은_너였어
 #TimnasDay"
261,80557,1975710931310289404,08/10/2025 6:52:00,"Setiap kasus keracunan dijadikan acuan perbaikan sistem, biar MBG makin aman dan higienis untuk anak-anak.
 #LanjutkanMBG",keracunan mbg,0,,
262,80589,1975611779620483484,08/10/2025 0:18:00,"#LanjutkanMBG bermasalah begini? Kalau tak keracunan, ada saja MBG yang aneh begini.",keracunan mbg,0,,
263,80596,1975586822920307037,07/10/2025 22:39:00,"Di banjar banyak vendor2 MBG yg bagus2 masak cuma gara diduga keracunan begini semua program MBG dihentikan ? Yg perlu itu dievaluasi SPPG yg bekerja tdk sesuai SOP BGN bukan malah menghentikan MBG
 #LanjutkanMBG",keracunan mbg,0,,
264,80713,1974811552344912299,05/10/2025 19:18:00,Tenang MBG akan di evaluasi yang berkasus keracunan dan yang aman akan tetap lanjut. #LanjutkanMBG,keracunan mbg,0,,
265,80720,1974809494950420553,05/10/2025 19:10:00,Memang ada yang keracunan MBG tetapi itu bukan niatan meracuni rakyat tetapi kelalaian SPPG. #LanjutkanMBG,keracunan mbg,1,3,bukan niatan meracuni rakyat
266,80764,1974760221273981290,05/10/2025 15:55:00,"Faktanya banyak anak2 yg semangat menerima manfaat MBG , bila ada kejadian keracunan dll bukan programnya yg dihentikan tapi perlu dievaluasi lagi vendor2 penyebat keracuanan , makanan basi dll karena masih banyak vendor yg bagus dan amanah.
 #LanjutkanMBG 
 
 Minggu Guru
 #LoveStory",keracunan mbg,1,1," #LanjutkanMBG 
 
 Minggu Guru
 #LoveStory"
267,80785,1974738824275362053,05/10/2025 14:29:00,"Minggu ini bener² roller coaster: blackout Aceh, gempa Jatim, ponpes ambruk, sampe kilang kebakaran 😵‍💫. Keracunan MBG pun ikut rame. Tapi inget, problem = dibenerin, bukan stop program. #LanjutkanMBG",keracunan mbg,1,3,"problem = dibenerin, bukan stop program"
268,80819,1974693859147043321,05/10/2025 11:31:00,"Kepala Badan Gizi Nasional BGN Dadan Hindayana akan wajibkan rapid test makanan di semua dapur sekolah memastikan keamanan dan kualitas makanan MBG yg akan dimakan siswa
 SOP keamanan makanan MBG Harus dijaga ketat jangan sampai terjadi keracunan
 
 #LanjutkanMBG
 
 #BoF500 #BB19",keracunan mbg,1,1,"#LanjutkanMBG
 
 #BoF500 #BB19"
269,80831,1974676734420349333,05/10/2025 10:23:00,Yang keracunan itu karena kebanyakan daerah yang baru mulai dan belum mahir dalam menyediakan menu MBG dalam porsi besar. #LanjutkanMBG,keracunan mbg,0,,
270,80873,1974618388870881529,05/10/2025 6:31:00,"bukti lagi kalo ga semua kasus keracunan tuh gara² MBG. fitnah tuh cepet banget nyebar, klarifikasinya yang suka ga kedengeran 😩 #LanjutkanMBG",keracunan mbg,0,,
271,80938,1974488524704596198,04/10/2025 21:55:00,"Sedih banget denger berita hoax soal Bunga. Keluarga sdh klarifikasi, penyebabnya bukan keracunan MBG. Mari kita kirimkan doa terbaik & jaga perasaan keluarga yang berduka🙏🕊️ #LanjutkanMBG
 
 Bjorka STEM #ParisFashionWeek #Malmingan #Loewe #オールスター感謝祭2025秋 Taehyung Jennie",keracunan mbg,0,,
272,80975,1974465083050013163,04/10/2025 20:22:00,"Jangan seneng dulu kalo ada kasus keracunan terus dipake buat nyerang MBG 😑 ribuan anak yg terbantu tiap hari tuh real, bukan teori. Masalah teknis bisa dibenahin, programnya tetep perlu. #LanjutkanMBG",keracunan mbg,1,3,"Masalah teknis bisa dibenahin, programnya tetep perlu"
273,81017,1974422024492871788,04/10/2025 17:31:00,"Isu meninggalnya siswi SMKN 1 Cihampelas karena keracunan MBG dipastikan tidak benar. Keluarga dan Dinkes menegaskan penyebabnya adalah sakit lambung bawaan. Mari hormati privasi keluarga, jangan sebarkan hoaks. #LanjutkanMBG 
 
 #TAEHYUNGxCELINE Bjorka",keracunan mbg,0,,
274,81020,1974420594096828576,04/10/2025 17:25:00,"Sebagian besar yang berkasus keracunan ini sebagian besar karena daerahnya baru mulai dapat MBG kak, yang sudah lama jalan kebanyakan memang sudah lebih baik. #LanjutkanMBG",keracunan mbg,0,,
275,81031,1974411398794105074,04/10/2025 16:48:00,"Keracunan bisa kejadian di mana aja, bahkan di hajatan biasa. Jadi gak fair kalo langsung blame MBG. Anak2 tetep butuh makan bergizi tiap hari 👏 #LanjutkanMBG",keracunan mbg,0,,
276,81033,1974409579045044632,04/10/2025 16:41:00,"Bukan dianggap, orang keluarga juga sudah share kok kalau almarhumah bukan keracunan. Apa-apa disangkutin sama MBG tuh konsepnya gimana yah? Dahal program bagus. Sistem perlu lebih ketat dan pengawasan terus maka #LanjutkanMBG",keracunan mbg,1,3,Sistem perlu lebih ketat dan pengawasan terus maka
277,81042,1974403340718219520,04/10/2025 16:16:00,"Netizen jangan gampang kegiring deh 🙃 keracunan bisa kejadian di event manapun, bukan cuma MBG. Justru ini tandanya quality control harus lebih ketat, bukan programnya diberhentiin. #LanjutkanMBG",keracunan mbg,0,,
278,81052,1974401389079236975,04/10/2025 16:09:00,"Guys, keracunan makanan tuh bisa kejadian di mana aja, bahkan di catering biasa. Jadi jangan buru2 judge MBG gagal. Yang penting evaluasi & perbaikan biar aman next time. #LanjutkanMBG",keracunan mbg,0,,
279,81218,1974307082318065812,04/10/2025 9:54:00,"Pemerintah terus memastikan program Makan Bergizi Gratis (MBG) aman dengan standar higienitas, pengawasan ketat, dan sertifikasi penyedia. Tujuannya, cegah keracunan sekaligus dukung tumbuh kembang anak Indonesia
 #LanjutkanMBG
 
 V FOR PARIS FASHION WEEK",keracunan mbg,1,1," #LanjutkanMBG
 
 V FOR PARIS FASHION WEEK"
280,81223,1974305588986458172,04/10/2025 9:48:00,"Isu meninggalnya siswi SMKN 1 Cihampelas karena keracunan MBG dipastikan tidak benar. Keluarga dan Dinkes menegaskan penyebabnya adalah sakit lambung bawaan. Mari hormati privasi keluarga, jangan sebarkan hoaks.
 #LanjutkanMBG
 
 #TAEHYUNGxCELINE Bjorka",keracunan mbg,0,,
281,81230,1974301999207506253,04/10/2025 9:34:00,"Kepergian Bunga meninggalkan duka mendalam bagi keluarga,namun Fakta'y,ia meninggal karena sakit lambung,bukan keracunan MBG seperti yg ramai di perbincangkan
 Mari kita jaga hati keluarga yg sedang berduka dengan tidak menyebarkan hoaks
 
 #LanjutkanMBG
 
 Pagiii Mainan Adian #zonaba",keracunan mbg,0,,
282,81237,1974299948452855816,04/10/2025 9:26:00,"Keracunan MBG itu soal teknis, bukan salah programnya. Jangan digoreng jadi drama politik, tapi perbaiki regulasi & SOP biar makin aman ✊ #LanjutkanMBG",keracunan mbg,1,3,"Keracunan MBG itu soal teknis, bukan salah programnya"
283,81239,1974298622008414579,04/10/2025 9:20:00,"Keracunan MBG bukan salah programnya, melainkan teknis pelaksanaan yang perlu dibenahi. Seperti kecelakaan pesawat, solusinya perbaikan SOP, bukan berhenti terbang. Begitu juga MBG, demi anak-anak Indonesia program ini harus diteruskan. #LanjutkanMBG",keracunan mbg,1,3,"MBG bukan salah programnya, melainkan teknis pelaksanaan"
284,81240,1974298324523233292,04/10/2025 9:19:00,"Prabowo menegaskan kasus keracunan MBG jangan dipolitisasi. Program ini hadir untuk membantu anak-anak yang masih sulit mendapatkan makanan bergizi. Masalah teknis bisa diperbaiki, tapi programnya harus terus berjalan. #LanjutkanMBG",keracunan mbg,1,3,"Masalah teknis bisa diperbaiki, tapi programnya harus terus berjalan"
285,82724,1975710931310289404,08/10/2025 6:52:00,"Setiap kasus keracunan dijadikan acuan perbaikan sistem, biar MBG makin aman dan higienis untuk anak-anak.
 #LanjutkanMBG",keracunan mbg,1,3,kasus keracunan dijadikan acuan perbaikan sistem
286,82769,1975586822920307037,07/10/2025 22:39:00,"Di banjar banyak vendor2 MBG yg bagus2 masak cuma gara diduga keracunan begini semua program MBG dihentikan ? Yg perlu itu dievaluasi SPPG yg bekerja tdk sesuai SOP BGN bukan malah menghentikan MBG
 #LanjutkanMBG",keracunan mbg,1,1,#LanjutkanMBG
287,82792,1975563412290814436,07/10/2025 21:06:00,"Setiap insiden adalah evaluasi. Tanpa mengurangi rasa empati, kita hrs melihat kasus keracunan MBG sebagai momentum untuk meningkatkan kualitas & keamanan, bukan untuk menghentikan program yg vital ini. #LanjutkanMBG
 
 Selasa Duren #zonajajan Durian #CHANEL #CHANELSS26 #viral",keracunan mbg,1,1,"#LanjutkanMBG
 
 Selasa Duren #zonajajan Durian #CHANEL #CHANELSS26 #viral"
288,82877,1975506319164473672,07/10/2025 17:19:00,"Semoga segera lekas sehat yang keracunan. Pihak terkait segera cek dan memberikan bantuan moril dan materil untuk korban jika benar karena MBG, mohon segera ditindak. #LanjutkanMBG",keracunan mbg,0,,
289,82906,1975486260928999639,07/10/2025 16:00:00,"Bravo, Sekarang kalo ada keluhan soal program MBG, jangan cuma kritik di medsos. Cus lapor ke hotline aduan keracunan Kemenkes atau WhatsApp di 0877777591097.
 
 #LanjutkanMBG 
 
 Selasa Siang FIFA JISOO",keracunan mbg,1,3,hotline aduan keracunan Kemenkes
290,82910,1975485114420510796,07/10/2025 15:55:00,"Duka cinta yg mendalam untuk seluruh korban kasus keracunan MBG, evaluasi terhadap program itu harus, perbaiki yg salah itu wajib
 #LanjutkanMBG 
 
 #LaCasaDeLosFamososMx 
 #LaVozArgentina #CHANELSS26",keracunan mbg,1,3,"evaluasi terhadap program itu harus, perbaiki yg salah itu wajib"
291,82966,1975435932259287526,07/10/2025 12:40:00,"Penting banget nih buat kita tahu, kalo ada keluhan soal program MBG, jangan cuma diem / ngomel di medsos. Langsung aja lapor ke hotline aduan keracunan Kemenkes atau WhatsApp di 0877777591097.
 Suara kita penting buat perbaikan! #LanjutkanMBG
 
 HUANG RENJUN THANK YOU #JENNIE FIFA",keracunan mbg,1,3,hotline aduan keracunan Kemenkes
292,82967,1975435399016436184,07/10/2025 12:37:00,Jajan depan sekolah: gak keracunan hari ini. Besok? Belum tentu 😭 setidaknya MBG masih ada standar & bisa diperbaiki kalau salah. #LanjutkanMBG,keracunan mbg,1,3,MBG masih ada standar & bisa diperbaiki
293,82969,1975433928220754057,07/10/2025 12:32:00,Keracunan MBG ini kan karena beberapa faktor bukan hanya menu MBG yang kurang layak kak. #LanjutkanMBG,keracunan mbg,1,3,Keracunan MBG ini kan karena beberapa faktor
294,82974,1975428145273778664,07/10/2025 12:09:00,Keracunan MBG ini memang ada kelalaian pihak dapurnya dan sudah distop. #LanjutkanMBG,keracunan mbg,0,,
295,82989,1975414037694537850,07/10/2025 11:13:00,"Lucu sih, yang anaknya sehat dan terbantu MBG gak disuarain, tapi yang katanya keracunan (tanpa bukti) dijadikan headline 🙃
 #LanjutkanMBG",keracunan mbg,1,3,Lucu sih
296,82995,1975412314599006637,07/10/2025 11:06:00,"Lucu aja, satu dua kasus langsung digoreng seolah semua keracunan 😭 padahal ratusan ribu anak lain makan sehat tiap hari dari MBG.
 #LanjutkanMBG",keracunan mbg,1,3,Lucu aja
297,82997,1975412189965218281,07/10/2025 11:05:00,"Yg penting data, bukan drama 😮‍💨 sejauh ini gak ada bukti kuat soal keracunan MBG, malah banyak anak yg kesehatannya makin bagus.
 #LanjutkanMBG",keracunan mbg,1,3,"Yg penting data, bukan drama"
298,83016,1975382181716631965,07/10/2025 9:06:00,"Sebagai bukti keseriusan Pemerintah melalui @KemenkesRI buka hotline aduan keracunan program MBG
 
 Selain layanan darurat 119 masyarakat bisa menyampaikan keluhan melalui no WA 087 7777 591 097
 
 #LanjutkanMBG
 
 #LaCasaDeLosFamososMx
 #uzaksehir Moto GP Mandalika Lombok",keracunan mbg,1,1,"#LanjutkanMBG
 
 #LaCasaDeLosFamososMx
 #uzaksehir Moto GP Mandalika Lombok"
299,83020,1975380064696213717,07/10/2025 8:58:00,"Guys, pemerintah gak main2 soal keamanan program MBG! Kemenkes buka hotline aduan keracunan, selain layanan darurat 119. Ada juga WhatsApp di 0877777591097. Ini bukti serius, bukan drama! Jadi, jgn ragu buat lapor kalo ada masalah ya. #LanjutkanMBG
 
 Selasa Pagii FIFA Trade $Hana",keracunan mbg,1,3,Kemenkes buka hotline aduan keracunan
300,83029,1975370315002986645,07/10/2025 8:19:00,"Pemerintah benar2 serius menjaga keamanan Program MBG,dengan membuka hotline aduan keracunan MBG
 
 Langkah ini bukti bahwa program MBG terus diawasi dan disempurnakan demi keamanan dan kesehatan anak-anak Indonesia
 
 #LanjutkanMBG
 
 Pagii Clarity Login #ดูธี่หยด3กับธี่รักธี่เมเจอร์",keracunan mbg,1,3,"hotline aduan keracunan MBG
 "
301,83195,1975126215725097152,06/10/2025 16:09:00,"BGN latih 1.800 petugas SPPG untuk mencegah terulangnya kasus keracunan MBG
 
 #LanjutkanMBG
 
 #helevier #ParisFashionWeek
 #BoF500",keracunan mbg,1,1,"#LanjutkanMBG
 
 #helevier #ParisFashionWeek
 #BoF500"
302,83210,1975110930443952408,06/10/2025 15:08:00,"BGN latih 1800 petugas SPPG di Bogor untuk mencegah terulangnya keracunan pangan akibat mengkomsumsi menu MBG agar kedepanya MBG menjadi semakin baik dan zero KLB.
 
 #LanjutkanMBG 
 
 BPN Update Ossy Darmamawan Purbaya",keracunan mbg,1,3,semakin baik dan zero KLB
303,83213,1975106528513572920,06/10/2025 14:51:00,"Tidak hanya memasak tapi juga memastikan setiap bahan dan prosesnya sesuai standar agar tidak ada lagi kasus keracunan makanan di dapur MBG
 #LanjutkanMBG
 
 Terus Konsisten Membaik Synchronize Panturas #GMMTVStarlympics2025 #UltimateTakeover #PertaruhanCintaJKT48",keracunan mbg,1,1,"#LanjutkanMBG
 
 Terus Konsisten Membaik Synchronize Panturas #GMMTVStarlympics2025 #UltimateTakeover #PertaruhanCintaJKT48"
304,83258,1975075608108703980,06/10/2025 12:48:00,"Semoga kedepannya MBG semakin baik dan kejadian KLB keracunan dll bisa di zero % , BGN selalu evaluasi sistem MBG agar. Semakin baik kedepannya bila ada keracunan dll yg harus dievaluasi vendornya bukan malah menghentikan program MBG 
 #LanjutkanMBG
 
 Senin Cirebon Indonesia Maju",keracunan mbg,1,3,semakin baik dan kejadian KLB keracunan dll bisa di zero %
305,83261,1975073451598807289,06/10/2025 12:39:00,"Potongan video sering kali bikin konteks jadi hilang. Pernyataan Kepala BGN soal keracunan MBG itu berdasar hasil temuan di lapangan. Mari biasakan verifikasi sebelum ikut menyimpulkan. #LanjutkanMBG
 
 Pencik kecil Senin Mandalika EYESCLOSED BY JISOO #PertaruhanCintaJKT48",keracunan mbg,1,1,"#LanjutkanMBG
 
 Pencik kecil Senin Mandalika EYESCLOSED BY JISOO #PertaruhanCintaJKT48"
306,83266,1975070955824374096,06/10/2025 12:29:00,"Siapa bilang tidak ada yang bertanggung jawab, nyatanya BGN selalu ada untuk semua korban keracunan MBG. #LanjutkanMBG",keracunan mbg,0,,
307,83287,1975053269157495013,06/10/2025 11:19:00,"Kasus keracunan itu penting dievaluasi, tapi jangan sampai menutup manfaat besar MBG. Jutaan keluarga sudah terbantu, anak-anak dapat gizi lebih baik. Perbaiki, jangan hentikan. #LanjutkanMBG",keracunan mbg,1,3,jangan sampai menutup manfaat besar MBG
308,83321,1975019214823149914,06/10/2025 9:04:00,"Jangan sampai kejadian keracunan dan berbagai persoalan lainnya berulang, pemerintah terus berupaya melakukan perbaikan di semua bagian dalam pelaksanaan program MBG.
 #LanjutkanMBG",keracunan mbg,0,,
309,83328,1975017385242525790,06/10/2025 8:56:00,"OMG! 😱 Presiden Prabowo beneran gercep soal MBG. Dinkes Jakarta Tengah udah kolaborasi sama banyak pihak biar sertifikasi higienisnya cepet kelar. Ini semua gara-gara kasus keracunan MBG kemarin. Semoga makin aman ya jajan di Jakarta🙏
 #LanjutkanMBG",keracunan mbg,0,,
310,83333,1975014370540437908,06/10/2025 8:44:00,"Cegah keracunan MBG Badan Gizi Nasional BGN melatih 1800 petugas SPPG penjamah makanan dapur MBG di Bogor Sukabumi
 Tujuan pelatihan ini adalah agar tidak terulang kembali kasus keracunan makanan MBG di beberapa daerah yg beberapa kali terjadi.
 
 #LanjutkanMBG
 
 #helevier #BoF500",keracunan mbg,1,1,"#LanjutkanMBG
 
 #helevier #BoF500"
311,89437,1975689096166318229,08/10/2025 5:26:00,"Bagaimana Pak, lebih baik fokus terhadap perbaikan yang menyeluruh dalam #LanjutkanMBG agar kebahagiaan anak anak Indonesia tetap ada.",https://x.com/kompascom/status/1958459925472141690?s=46,1,3,kebahagiaan anak anak Indonesia
312,89446,1975673631884910774,08/10/2025 4:24:00,"Pemerintah dan pihak terkait harus fokus terhadap perbaikan yang menyeluruh terhadap pelaksanaan program MBG.
 #LanjutkanMBG demi manfaat dan kebahagiaan anak anak Indonesia.",https://x.com/kompascom/status/1958459925472141690?s=46,1,3,kebahagiaan anak anak Indonesia
313,89557,1979640875644080558,19/10/2025 3:08:00,"Makanya BGN selalu mengevaluasi sop nya agar semakin baik , dapur2 SPPG yg bermasalah tdk menjalankan SOP di sanksi 
 #LanjutkanMBG",https://x.com/tirtoid/status/1979474212441240007?s=46,0,,
314,89580,1975582563986252188,07/10/2025 22:22:00,"Jangan lupa skrg udah ada program aduan untuk program MBG
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,0,,
315,89581,1976844586996973822,11/10/2025 9:57:00,"Pemerintah dan BGN sangat fokus untuk melakukan perbaikan agar tak ada lagi keracunan, sekaligus dampak buruk lainnya dalam pelaksanaan MBG.
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,0,,
316,89599,1978016983175049473,14/10/2025 15:36:00,"Mbg itu program yg bagus hanya evaluasi aja
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,1,3,Mbg itu program yg bagus
317,89601,1975768541031977254,08/10/2025 10:41:00,"Data kasus keracunan harus menjadi dasar evaluasi nasional agar standar kebersihan dan distribusi makanan diperkuat bukan alasan untuk menghentikan program gizi bagi anak sekolah
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,1,3,bukan alasan untuk menghentikan program
318,89602,1975710931310289404,08/10/2025 6:52:00,"Setiap kasus keracunan dijadikan acuan perbaikan sistem, biar MBG makin aman dan higienis untuk anak-anak.
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,1,3,kasus keracunan dijadikan acuan perbaikan sistem
319,89604,1976741365519466973,11/10/2025 3:07:00,"Dia tidak mau juga tidak apa2 masih banyak siswa yg mau dan terbantu dengan MBG ini 
 #LanjutkanMBG",https://x.com/bbcindonesia/status/1975535962647310530?s=46,0,,
320,89605,1976407543221195038,10/10/2025 5:00:00,"Dengan berbagai manfaat bagi masyarakat dan kebahagiaan anak anak Indonesia maka menghentikan program MBG bukan langkah bijak, #LanjutkanMBG dengan terus melakukan perbaikan di semua lini pelaksanaan adalah hal yang paling baik.",https://x.com/bbcindonesia/status/1975535962647310530?s=46,1,3,hal yang paling baik
